epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,7899.63,1.08306,1.34574,1.37868,0.74891,0.66802,0.74868,0.53625,1.04106,1.02434,1.32299,0.007723,0.007723,0.007723
117,8007.7,1.08764,1.34,1.37976,0.74908,0.6698,0.74926,0.53708,1.04056,1.02285,1.32206,0.0077032,0.0077032,0.0077032
118,8115.86,1.08355,1.34514,1.38245,0.74979,0.671,0.74971,0.53751,1.03991,1.0214,1.32103,0.0076834,0.0076834,0.0076834
119,8223.96,1.08331,1.33494,1.37868,0.74655,0.67246,0.75034,0.53823,1.03945,1.02009,1.32037,0.0076636,0.0076636,0.0076636
120,8332.07,1.08267,1.33759,1.37989,0.74843,0.67266,0.75091,0.53897,1.03875,1.01815,1.31937,0.0076438,0.0076438,0.0076438
121,8440.16,1.07819,1.33362,1.37463,0.75202,0.67236,0.75156,0.53957,1.03805,1.0165,1.3185,0.007624,0.007624,0.007624
122,8548.25,1.07377,1.32044,1.36853,0.75315,0.67127,0.75213,0.54036,1.03756,1.01478,1.31776,0.0076042,0.0076042,0.0076042
123,8656.46,1.0745,1.32985,1.37547,0.75481,0.67106,0.7526,0.54104,1.03712,1.01329,1.31698,0.0075844,0.0075844,0.0075844
124,8764.48,1.07748,1.33782,1.3724,0.75609,0.67122,0.75325,0.5414,1.03672,1.01197,1.31618,0.0075646,0.0075646,0.0075646
125,8872.52,1.0747,1.32607,1.36578,0.75626,0.6713,0.75363,0.54175,1.0362,1.01022,1.31554,0.0075448,0.0075448,0.0075448
126,8980.55,1.07359,1.31641,1.36748,0.76326,0.66749,0.7541,0.54246,1.03571,1.00885,1.31482,0.007525,0.007525,0.007525
127,9088.63,1.08575,1.3347,1.37929,0.76322,0.66791,0.75508,0.54315,1.03508,1.00688,1.31413,0.0075052,0.0075052,0.0075052
128,9196.58,1.06937,1.32066,1.36628,0.76274,0.66954,0.75581,0.54387,1.03471,1.00506,1.31349,0.0074854,0.0074854,0.0074854
129,9304.6,1.07316,1.31352,1.37092,0.76347,0.67066,0.75666,0.54444,1.03422,1.00324,1.31282,0.0074656,0.0074656,0.0074656
130,9412.72,1.06904,1.32233,1.36579,0.76261,0.67045,0.75751,0.5455,1.03366,1.00173,1.31214,0.0074458,0.0074458,0.0074458
