epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,6939.43,1.12878,1.44759,1.41121,0.74399,0.64434,0.72861,0.51675,1.06556,1.06831,1.33474,0.0082378,0.0082378,0.0082378
91,7016.25,1.12087,1.44581,1.40439,0.74695,0.64296,0.72949,0.5174,1.0645,1.06655,1.33381,0.008218,0.008218,0.008218
92,7093,1.12223,1.42986,1.40312,0.74938,0.64318,0.72997,0.51802,1.0635,1.06515,1.33275,0.0081982,0.0081982,0.0081982
93,7169.8,1.12201,1.4352,1.40662,0.75272,0.64123,0.73085,0.51867,1.06255,1.06336,1.33188,0.0081784,0.0081784,0.0081784
94,7246.67,1.12188,1.41973,1.40263,0.75301,0.64238,0.73131,0.51931,1.06162,1.06159,1.3308,0.0081586,0.0081586,0.0081586
95,7323.53,1.12651,1.43037,1.40636,0.75326,0.64402,0.73229,0.52003,1.06058,1.06015,1.32969,0.0081388,0.0081388,0.0081388
96,7400.36,1.12476,1.43966,1.4117,0.75261,0.64682,0.73311,0.52101,1.05972,1.05836,1.3287,0.008119,0.008119,0.008119
97,7477.16,1.11486,1.41645,1.40122,0.75611,0.64617,0.73379,0.52162,1.05894,1.05674,1.32794,0.0080992,0.0080992,0.0080992
98,7553.97,1.10581,1.4101,1.39615,0.75815,0.64381,0.73442,0.52241,1.05818,1.05514,1.32698,0.0080794,0.0080794,0.0080794
99,7631.04,1.10852,1.41344,1.39184,0.75934,0.64384,0.73512,0.52259,1.05748,1.05355,1.32614,0.0080596,0.0080596,0.0080596
100,7707.86,1.10803,1.40155,1.39272,0.75873,0.64521,0.73582,0.52318,1.05682,1.05182,1.32523,0.0080398,0.0080398,0.0080398
101,7784.76,1.10888,1.40855,1.39705,0.76096,0.64549,0.73647,0.52335,1.0561,1.05014,1.32443,0.00802,0.00802,0.00802
102,7861.52,1.1013,1.4058,1.39399,0.76327,0.64525,0.73706,0.52371,1.0553,1.04836,1.3235,0.0080002,0.0080002,0.0080002
103,7938.28,1.10569,1.41227,1.39242,0.76248,0.6476,0.73773,0.52436,1.05458,1.04665,1.32258,0.0079804,0.0079804,0.0079804
104,8014.84,1.09934,1.3991,1.39085,0.76541,0.64672,0.73831,0.52512,1.05374,1.04533,1.32156,0.0079606,0.0079606,0.0079606
105,8092.07,1.09706,1.38764,1.38827,0.76423,0.64834,0.73863,0.52578,1.05302,1.0438,1.32062,0.0079408,0.0079408,0.0079408
106,8169.07,1.10112,1.39204,1.38829,0.76643,0.64787,0.73957,0.52673,1.0523,1.04199,1.31981,0.007921,0.007921,0.007921
107,8246.12,1.11395,1.39449,1.39124,0.76721,0.6493,0.74019,0.52767,1.05185,1.04028,1.31914,0.0079012,0.0079012,0.0079012
108,8323.18,1.09333,1.385,1.37935,0.76953,0.64858,0.74072,0.52837,1.05116,1.03841,1.31812,0.0078814,0.0078814,0.0078814
109,8400.32,1.08999,1.37243,1.38008,0.7704,0.64854,0.74155,0.52894,1.05037,1.03697,1.31737,0.0078616,0.0078616,0.0078616
110,8477.48,1.10205,1.37438,1.38337,0.77125,0.6495,0.74214,0.52953,1.04983,1.03537,1.31654,0.0078418,0.0078418,0.0078418
111,8554.53,1.09574,1.36904,1.38031,0.77116,0.64972,0.74274,0.53046,1.04939,1.0335,1.31591,0.007822,0.007822,0.007822
