epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,121457,0.99543,1.12923,1.15856,0.70506,0.58188,0.64118,0.47763,0.94034,0.92223,1.11242,0.007129,0.007129,0.007129
147,122259,0.99512,1.13229,1.15914,0.70221,0.58537,0.64202,0.4782,0.94048,0.92271,1.11266,0.0071092,0.0071092,0.0071092
148,123054,0.99291,1.12973,1.1578,0.70518,0.58386,0.64267,0.47849,0.94056,0.92326,1.1124,0.0070894,0.0070894,0.0070894
149,123865,0.99663,1.13052,1.15692,0.68751,0.58741,0.64279,0.47835,0.94099,0.92353,1.11204,0.0070696,0.0070696,0.0070696
150,124673,0.99344,1.12855,1.15881,0.69273,0.58355,0.64238,0.47806,0.94107,0.92403,1.11255,0.0070498,0.0070498,0.0070498
151,125496,0.99134,1.12328,1.15463,0.69367,0.58652,0.64317,0.47852,0.94004,0.9229,1.11201,0.00703,0.00703,0.00703
152,126328,0.99413,1.13102,1.15751,0.68789,0.59034,0.64391,0.47888,0.9392,0.92191,1.11099,0.0070102,0.0070102,0.0070102
153,127158,0.99522,1.12903,1.15864,0.69892,0.59208,0.64413,0.47938,0.93913,0.92071,1.11127,0.0069904,0.0069904,0.0069904
154,127984,0.99373,1.12551,1.16024,0.69282,0.59703,0.64505,0.48059,0.93922,0.92085,1.11151,0.0069706,0.0069706,0.0069706
155,128777,0.99068,1.12828,1.15752,0.69355,0.59483,0.64484,0.47984,0.93911,0.92085,1.11143,0.0069508,0.0069508,0.0069508
156,129586,0.99153,1.12359,1.15669,0.68329,0.59368,0.64415,0.47992,0.93844,0.92051,1.11087,0.006931,0.006931,0.006931
157,130401,0.99149,1.11852,1.15705,0.68828,0.58914,0.64451,0.47973,0.93779,0.92073,1.11038,0.0069112,0.0069112,0.0069112
158,131197,0.99016,1.12031,1.15616,0.68527,0.59337,0.64435,0.47957,0.93813,0.92073,1.11078,0.0068914,0.0068914,0.0068914
159,132000,0.98816,1.11765,1.1558,0.6843,0.59439,0.64472,0.47982,0.93733,0.92109,1.1101,0.0068716,0.0068716,0.0068716
160,132843,0.98928,1.11471,1.15524,0.68835,0.59248,0.64534,0.47986,0.93704,0.92007,1.10987,0.0068518,0.0068518,0.0068518
161,133693,0.98751,1.1207,1.1539,0.6852,0.59288,0.64464,0.48017,0.93658,0.91948,1.10954,0.006832,0.006832,0.006832
162,134528,0.98695,1.11991,1.15379,0.67872,0.59685,0.64542,0.48001,0.93591,0.91952,1.10854,0.0068122,0.0068122,0.0068122
163,135364,0.98994,1.12162,1.15652,0.68586,0.59187,0.64553,0.48013,0.93626,0.91977,1.10887,0.0067924,0.0067924,0.0067924
164,136133,0.98756,1.11551,1.15129,0.68617,0.59312,0.64557,0.48042,0.93681,0.91898,1.10948,0.0067726,0.0067726,0.0067726
