epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,3433.19,0.72188,0.45695,0.87234,0.86724,0.78124,0.86054,0.69644,0.65473,0.43217,0.87187,0.0073864,0.0073864,0.0073864
134,3458.73,0.71757,0.45195,0.87423,0.86342,0.7835,0.86049,0.69651,0.65454,0.43163,0.87157,0.0073666,0.0073666,0.0073666
135,3484.41,0.72554,0.45851,0.87714,0.87163,0.77632,0.86037,0.69588,0.65456,0.43193,0.87159,0.0073468,0.0073468,0.0073468
136,3509.93,0.71629,0.45266,0.87349,0.86751,0.7779,0.86043,0.6964,0.65514,0.4323,0.87172,0.007327,0.007327,0.007327
137,3535.67,0.71486,0.45076,0.87472,0.86968,0.77781,0.86072,0.69663,0.65563,0.43234,0.87169,0.0073072,0.0073072,0.0073072
138,3561.38,0.71184,0.44567,0.87616,0.86727,0.78388,0.86038,0.69571,0.65577,0.4324,0.87198,0.0072874,0.0072874,0.0072874
139,3587.01,0.71384,0.45119,0.87426,0.87021,0.78197,0.86064,0.6962,0.65554,0.43275,0.87179,0.0072676,0.0072676,0.0072676
140,3612.58,0.7136,0.44706,0.87312,0.87005,0.7844,0.86053,0.69541,0.65578,0.43314,0.87176,0.0072478,0.0072478,0.0072478
141,3638.18,0.70577,0.44329,0.87352,0.86824,0.78542,0.86023,0.69516,0.65511,0.43329,0.87168,0.007228,0.007228,0.007228
142,3663.75,0.71602,0.44714,0.87217,0.86831,0.78444,0.85983,0.69516,0.65507,0.43321,0.87161,0.0072082,0.0072082,0.0072082
143,3689.45,0.70766,0.44567,0.87362,0.86901,0.78634,0.85989,0.69572,0.65521,0.43349,0.87162,0.0071884,0.0071884,0.0071884
144,3715.09,0.71454,0.44765,0.87504,0.86822,0.78431,0.85955,0.69582,0.65554,0.43371,0.87173,0.0071686,0.0071686,0.0071686
145,3740.86,0.7139,0.44992,0.87599,0.87322,0.78052,0.85927,0.69527,0.65486,0.43375,0.87154,0.0071488,0.0071488,0.0071488
146,3766.56,0.71443,0.44981,0.8737,0.87288,0.77804,0.85902,0.69572,0.65467,0.43388,0.87149,0.007129,0.007129,0.007129
147,3792.07,0.71329,0.44676,0.87344,0.87244,0.77761,0.85927,0.69697,0.65431,0.43367,0.8715,0.0071092,0.0071092,0.0071092
148,3817.71,0.70269,0.44184,0.87007,0.87977,0.77404,0.85944,0.69724,0.65424,0.43355,0.87152,0.0070894,0.0070894,0.0070894
149,3843.45,0.71086,0.44331,0.87494,0.87264,0.77933,0.85973,0.69636,0.65451,0.43379,0.87165,0.0070696,0.0070696,0.0070696
150,3869.1,0.71312,0.44594,0.87256,0.87437,0.77966,0.85978,0.69603,0.65458,0.43379,0.87179,0.0070498,0.0070498,0.0070498
151,3894.79,0.71131,0.44481,0.87427,0.873,0.77983,0.8592,0.69574,0.65475,0.43417,0.87185,0.00703,0.00703,0.00703
152,3920.4,0.71084,0.44197,0.87407,0.87253,0.77977,0.85891,0.69487,0.65451,0.43415,0.87183,0.0070102,0.0070102,0.0070102
