epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,3077.06,0.7034,0.48679,0.97627,0.73675,0.56076,0.60309,0.42353,1.04193,1.23583,1.12243,0.006931,0.006931,0.006931
157,3096.46,0.68468,0.49371,0.97508,0.73546,0.5611,0.60209,0.42289,1.043,1.24051,1.12302,0.0069112,0.0069112,0.0069112
158,3116.05,0.68331,0.48095,0.97289,0.74088,0.55972,0.60293,0.4231,1.04244,1.23498,1.12333,0.0068914,0.0068914,0.0068914
159,3135.53,0.69154,0.48077,0.97773,0.7383,0.56183,0.60298,0.42389,1.04364,1.23759,1.12404,0.0068716,0.0068716,0.0068716
160,3155.03,0.68763,0.48505,0.97346,0.73675,0.55919,0.60313,0.42443,1.04323,1.24266,1.12465,0.0068518,0.0068518,0.0068518
161,3174.43,0.68996,0.48498,0.97758,0.73447,0.56129,0.60312,0.42546,1.04439,1.24458,1.1255,0.006832,0.006832,0.006832
162,3193.88,0.68352,0.48713,0.98181,0.73591,0.56154,0.60219,0.42427,1.04388,1.24341,1.12476,0.0068122,0.0068122,0.0068122
163,3213.27,0.69284,0.48343,0.97169,0.7347,0.5624,0.60225,0.42354,1.04429,1.24356,1.12485,0.0067924,0.0067924,0.0067924
164,3232.81,0.68522,0.47061,0.97161,0.73466,0.55598,0.60127,0.42308,1.04384,1.24593,1.1248,0.0067726,0.0067726,0.0067726
165,3252.22,0.66635,0.47525,0.96385,0.73228,0.55628,0.60008,0.42245,1.04025,1.24465,1.12225,0.0067528,0.0067528,0.0067528
166,3271.73,0.68951,0.48128,0.97435,0.73804,0.55301,0.59892,0.42257,1.03971,1.24894,1.12172,0.006733,0.006733,0.006733
167,3291.15,0.69436,0.48592,0.97233,0.73547,0.55537,0.59711,0.42023,1.03954,1.24961,1.122,0.0067132,0.0067132,0.0067132
168,3310.71,0.68366,0.47243,0.96781,0.73559,0.55348,0.59671,0.41934,1.04098,1.25201,1.12244,0.0066934,0.0066934,0.0066934
169,3330.18,0.6759,0.47485,0.97021,0.7327,0.55703,0.59538,0.41899,1.03999,1.25363,1.12234,0.0066736,0.0066736,0.0066736
170,3349.68,0.67334,0.47787,0.96397,0.72747,0.562,0.5956,0.41935,1.03886,1.25011,1.12168,0.0066538,0.0066538,0.0066538
171,3369.12,0.68312,0.47249,0.97411,0.73107,0.55991,0.59463,0.41884,1.03879,1.25171,1.12134,0.006634,0.006634,0.006634
